Eleclectrode_Positions_2.0
Electrode#	Time	X	Y	Z
4	179	14.1418	54.1314	109.015	
4	196	14.1437	54.1297	109.015	
4	213	14.1343	54.127	109.021	
4	229	14.1272	54.1229	109.025	
4	246	14.1296	54.118	109.02	
4	263	14.1313	54.1176	109.025	
4	279	14.1312	54.1186	109.023	
4	296	14.1237	54.1107	109.02	
4	313	14.1207	54.1152	109.019	
4	329	14.1217	54.1093	109.023	
4	346	14.1342	54.0994	109.029	
4	363	14.1354	54.0964	109.037	
4	379	14.1326	54.096	109.049	
4	396	14.133	54.0926	109.061	
4	413	14.1432	54.087	109.07	
4	429	14.1433	54.083	109.083	
4	446	14.1439	54.0798	109.104	
4	463	14.1529	54.0762	109.122	
4	479	14.1503	54.0684	109.13	
4	496	14.1543	54.0658	109.14	
4	513	14.1506	54.048	109.134	
4	529	14.1528	54.0337	109.136	
4	546	14.1565	54.0355	109.138	
4	563	14.1503	54.0252	109.138	
4	579	14.1637	54.0158	109.13	
4	596	14.1598	54.0041	109.123	
4	613	14.1737	54.0043	109.124	
4	629	14.1753	53.9893	109.122	
4	646	14.1785	53.9756	109.118	
4	663	14.1833	53.9686	109.115	
4	679	14.1881	53.9585	109.117	
4	696	14.1969	53.9516	109.124	
4	713	14.1941	53.9473	109.137	
4	729	14.2088	53.9393	109.13	
4	746	14.2066	53.9181	109.127	
4	763	14.2141	53.9033	109.127	
4	779	14.2224	53.8884	109.13	
4	796	14.2367	53.8757	109.138	
4	813	14.2453	53.8513	109.139	
4	829	14.2662	53.8377	109.135	
4	846	14.2769	53.8143	109.135	
4	863	14.298	53.7931	109.139	
4	879	14.3178	53.7699	109.131	
4	896	14.3329	53.7542	109.127	
4	913	14.3438	53.7378	109.122	
4	929	14.3677	53.7051	109.126	
4	946	14.3964	53.6813	109.135	
4	963	14.4246	53.6569	109.147	
4	979	14.4557	53.6281	109.155	
4	996	14.4712	53.5997	109.159	
4	1013	14.5	53.5871	109.177	
4	1029	14.5182	53.5552	109.188	
