Eleclectrode_Positions_2.0
Electrode#	Time	X	Y	Z
4	229	24.6276	35.3553	105.434	
4	246	24.5854	35.3856	105.509	
4	263	24.6263	35.3615	105.423	
4	279	24.6445	35.37	105.432	
4	296	24.6165	35.3868	105.42	
4	313	24.6241	35.4138	105.442	
4	329	24.651	35.3923	105.417	
4	346	24.6491	35.4024	105.364	
4	363	24.6201	35.445	105.426	
4	379	24.6442	35.4319	105.347	
4	396	24.6436	35.4966	105.446	
4	413	24.613	35.498	105.363	
4	429	24.6036	35.5422	105.424	
4	446	24.6501	35.5345	105.322	
4	463	24.6201	35.5503	105.349	
4	479	24.5787	35.6419	105.416	
4	496	24.5839	35.6606	105.453	
4	513	24.6094	35.6448	105.391	
4	529	24.5986	35.669	105.349	
4	546	24.5925	35.6862	105.358	
4	563	24.6249	35.7236	105.37	
4	579	24.6196	35.7025	105.349	
4	596	24.6092	35.7329	105.38	
4	613	24.6074	35.7416	105.428	
4	629	24.6398	35.7137	105.381	
4	646	24.6466	35.7398	105.389	
4	663	24.6563	35.7445	105.383	
4	679	24.6721	35.7411	105.382	
4	696	24.682	35.732	105.397	
4	713	24.6796	35.7212	105.365	
4	729	24.658	35.812	105.472	
4	746	24.6708	35.8334	105.449	
4	763	24.6677	35.8276	105.412	
4	779	24.6564	35.8605	105.398	
4	796	24.6619	35.8827	105.41	
4	813	24.6711	35.8665	105.381	
4	829	24.6288	35.8898	105.436	
4	846	24.6215	35.9832	105.518	
4	863	24.6476	35.9588	105.506	
4	879	24.6386	35.9497	105.452	
4	896	24.6298	36.0111	105.503	
4	913	24.6349	35.9948	105.484	
4	929	24.6556	35.9462	105.388	
4	946	24.6402	35.9848	105.416	
4	963	24.6197	36.035	105.465	
4	979	24.6224	36.051	105.515	
4	996	24.6117	36.0426	105.473	
4	1013	24.5882	36.0834	105.493	
4	1029	24.5923	36.0555	105.411	
4	1046	24.5887	36.0612	105.428	
4	1063	24.5748	36.0815	105.399	
4	1079	24.5423	36.1449	105.514	
4	1096	24.5286	36.1682	105.488	
4	1113	24.5284	36.1512	105.52	
4	1129	24.5361	36.1463	105.486	
4	1146	24.5282	36.1405	105.503	
4	1163	24.5305	36.1568	105.483	
4	1179	24.5343	36.1579	105.536	
4	1196	24.5258	36.1567	105.531	
4	1213	24.5107	36.1597	105.61	
4	1229	24.5435	36.0956	105.527	
4	1246	24.5463	36.0678	105.542	
4	1263	24.5529	36.0732	105.552	
4	1279	24.5671	36.0664	105.6	
4	1296	24.5793	36.0535	105.631	
4	1313	24.5582	36.0573	105.622	
4	1329	24.55	36.0538	105.711	
4	1346	24.5619	36.0568	105.684	
4	1363	24.5565	36.0629	105.707	
4	1379	24.5535	36.0595	105.678	
4	1396	24.546	36.0845	105.77	
4	1413	24.5651	36.0385	105.716	
4	1429	24.535	36.0442	105.817	
4	1446	24.5211	36.0658	105.837	
4	1463	24.5286	36.0608	105.904	
4	1479	24.5534	36.0018	105.838	
4	2329	25.1416	33.4394	106.982	
4	2346	25.157	33.3841	106.975	
4	2363	25.1826	33.3139	107.05	
4	2379	25.2081	33.2183	107.054	
4	2396	25.1903	33.1508	107.104	
4	2413	25.1655	33.0865	107.114	
4	2429	25.2107	32.9761	107.12	
4	2446	25.1625	32.871	107.111	
4	2463	25.181	32.8135	107.167	
4	2479	25.2073	32.7032	107.155	
4	2496	25.2502	32.5845	107.112	
5	-4	17.7062	35.9178	108.625	
5	13	17.7102	35.9011	108.652	
5	29	17.7254	35.8594	108.61	
5	46	17.7233	35.8943	108.718	
5	63	17.7519	35.895	108.677	
5	79	17.7489	35.8404	108.627	
5	96	17.7923	35.8338	108.569	
5	113	17.7777	35.871	108.657	
5	129	17.7433	35.8751	108.648	
5	146	17.773	35.8679	108.641	
5	163	17.769	35.8684	108.599	
5	179	17.7405	35.8998	108.65	
5	196	17.7656	35.8787	108.565	
5	213	17.7765	35.8725	108.619	
5	229	17.7525	35.9197	108.611	
5	246	17.7087	35.9443	108.683	
5	263	17.7548	35.9269	108.607	
5	279	17.7711	35.9296	108.613	
5	296	17.743	35.9445	108.602	
5	313	17.7491	35.9685	108.621	
5	329	17.7782	35.9495	108.6	
5	346	17.7763	35.9583	108.547	
5	363	17.7447	35.9946	108.605	
5	379	17.7739	35.9873	108.535	
5	396	17.7715	36.045	108.632	
5	413	17.742	36.0434	108.552	
5	429	17.733	36.0857	108.614	
5	446	17.7853	36.0822	108.524	
5	463	17.7563	36.0943	108.553	
5	479	17.7121	36.1748	108.616	
5	496	17.7201	36.1952	108.659	
5	513	17.7483	36.1785	108.603	
5	529	17.7375	36.1963	108.561	
5	546	17.7356	36.2186	108.579	
5	563	17.7675	36.2537	108.59	
5	579	17.7608	36.2282	108.567	
5	596	17.7511	36.2601	108.599	
5	613	17.7479	36.2682	108.644	
5	629	17.7816	36.2434	108.6	
5	646	17.7875	36.2685	108.605	
5	663	17.7988	36.2758	108.603	
5	679	17.8155	36.2754	108.603	
5	696	17.8247	36.264	108.616	
5	713	17.823	36.2511	108.587	
5	729	17.8015	36.3416	108.694	
5	746	17.8151	36.3599	108.673	
5	763	17.8139	36.3509	108.64	
5	779	17.8069	36.3883	108.635	
5	796	17.8143	36.4099	108.651	
5	813	17.822	36.386	108.62	
5	829	17.7799	36.4072	108.675	
5	846	17.7708	36.4963	108.755	
5	863	17.7973	36.4708	108.744	
5	879	17.788	36.4585	108.69	
5	896	17.7774	36.5153	108.738	
5	913	17.7839	36.5014	108.721	
5	929	17.8038	36.4496	108.624	
5	946	17.7875	36.4857	108.65	
5	963	17.7652	36.5335	108.696	
5	979	17.7662	36.5458	108.743	
5	996	17.756	36.5355	108.703	
5	1013	17.7329	36.5721	108.723	
5	1029	17.7393	36.5432	108.647	
5	1046	17.7341	36.5415	108.662	
5	1063	17.7237	36.5623	108.64	
5	1079	17.6878	36.6166	108.749	
5	1096	17.6743	36.6371	108.724	
5	1113	17.6771	36.6221	108.762	
5	1129	17.6847	36.6143	108.728	
5	1146	17.6764	36.6066	108.745	
5	1163	17.6798	36.6248	108.726	
5	1179	17.6801	36.6205	108.773	
5	1196	17.672	36.6225	108.768	
5	1213	17.6556	36.6276	108.845	
5	1229	17.6924	36.5725	108.768	
5	1246	17.6933	36.5448	108.78	
5	1263	17.7011	36.5556	108.791	
5	1279	17.7159	36.5559	108.839	
5	1296	17.7276	36.5431	108.87	
5	1313	17.7043	36.5435	108.856	
5	1329	17.6981	36.5458	108.949	
5	1346	17.7122	36.5524	108.926	
5	1363	17.7069	36.5549	108.949	
5	1379	17.7073	36.5559	108.927	
5	1396	17.6994	36.5827	109.017	
5	1413	17.7209	36.5408	108.968	
5	1429	17.6886	36.5442	109.065	
5	1446	17.6741	36.5641	109.084	
5	1463	17.6794	36.5603	109.146	
5	1479	17.7068	36.5067	109.085	
5	2329	18.2402	34.2501	110.047	
5	2346	18.2516	34.2095	110.026	
5	2363	18.2741	34.1568	110.09	
5	2379	18.2932	34.0756	110.074	
5	2396	18.2719	34.0212	110.112	
5	2413	18.2449	33.9707	110.113	
5	2429	18.2914	33.8737	110.117	
5	2446	18.2415	33.7797	110.102	
5	2463	18.261	33.7341	110.156	
5	2479	18.2881	33.6409	110.141	
5	2496	18.335	33.538	110.102	
6	-4	15.7376	35.997	109.481	
6	13	15.7409	35.9786	109.507	
6	29	15.7565	35.9376	109.466	
6	46	15.7545	35.9731	109.573	
6	63	15.783	35.974	109.533	
6	79	15.7797	35.919	109.481	
6	96	15.824	35.9142	109.426	
6	113	15.8099	35.9522	109.515	
6	129	15.7746	35.954	109.504	
6	146	15.8049	35.9469	109.499	
6	163	15.8012	35.9465	109.457	
6	179	15.7733	35.9779	109.509	
6	196	15.7993	35.9569	109.427	
6	213	15.8106	35.9505	109.482	
6	229	15.7864	35.996	109.473	
6	246	15.7422	36.0188	109.545	
6	263	15.7894	36.0029	109.471	
6	279	15.8054	36.004	109.476	
6	296	15.7772	36.0184	109.465	
6	313	15.7829	36.0414	109.483	
6	329	15.8124	36.023	109.463	
6	346	15.8104	36.0314	109.41	
6	363	15.7782	36.066	109.467	
6	379	15.8084	36.0601	109.399	
6	396	15.8056	36.1159	109.495	
6	413	15.7764	36.1133	109.416	
6	429	15.7674	36.1546	109.477	
6	446	15.821	36.152	109.39	
6	463	15.7923	36.1629	109.42	
6	479	15.7476	36.2403	109.482	
6	496	15.7563	36.2609	109.527	
6	513	15.7852	36.2438	109.473	
6	529	15.7745	36.2599	109.431	
6	546	15.7735	36.2833	109.45	
6	563	15.8054	36.3175	109.461	
6	579	15.7984	36.2908	109.438	
6	596	15.789	36.3228	109.471	
6	613	15.7855	36.3305	109.516	
6	629	15.8194	36.3064	109.471	
6	646	15.8252	36.3311	109.477	
6	663	15.8368	36.3389	109.475	
6	679	15.8537	36.3392	109.475	
6	696	15.8628	36.3273	109.489	
6	713	15.8613	36.3139	109.459	
6	729	15.8398	36.404	109.567	
6	746	15.8537	36.4213	109.547	
6	763	15.8531	36.4116	109.515	
6	779	15.8471	36.4499	109.512	
6	796	15.8548	36.4714	109.529	
6	813	15.8624	36.4457	109.498	
6	829	15.8203	36.4664	109.553	
6	846	15.8108	36.5543	109.632	
6	863	15.8374	36.5284	109.621	
6	879	15.828	36.5155	109.567	
6	896	15.817	36.5713	109.614	
6	913	15.8237	36.5578	109.598	
6	929	15.8435	36.5055	109.5	
6	946	15.8269	36.541	109.526	
6	963	15.8042	36.588	109.571	
6	979	15.8048	36.5997	109.617	
6	996	15.7948	36.589	109.578	
6	1013	15.7717	36.6244	109.598	
6	1029	15.7786	36.5953	109.523	
6	1046	15.7732	36.5919	109.538	
6	1063	15.7636	36.6126	109.517	
6	1079	15.727	36.6648	109.625	
6	1096	15.7137	36.6843	109.601	
6	1113	15.7172	36.6698	109.64	
6	1129	15.7248	36.6613	109.606	
6	1146	15.7164	36.6535	109.623	
6	1163	15.7201	36.6719	109.605	
6	1179	15.7196	36.6666	109.65	
6	1196	15.7116	36.669	109.645	
6	1213	15.6948	36.6746	109.721	
6	1229	15.7324	36.6216	109.646	
6	1246	15.7329	36.5939	109.657	
6	1263	15.7409	36.6061	109.668	
6	1279	15.7558	36.6081	109.716	
6	1296	15.7674	36.5952	109.746	
6	1313	15.7437	36.5948	109.732	
6	1329	15.7379	36.5985	109.826	
6	1346	15.7524	36.6059	109.804	
6	1363	15.7472	36.6075	109.827	
6	1379	15.7483	36.6095	109.807	
6	1396	15.7404	36.6368	109.896	
6	1413	15.7625	36.596	109.849	
6	1429	15.7297	36.5986	109.945	
6	1446	15.715	36.6181	109.963	
6	1463	15.7199	36.6144	110.025	
6	1479	15.7478	36.5623	109.964	
6	2329	16.2686	34.3974	110.888	
6	2346	16.2787	34.3593	110.863	
6	2363	16.3002	34.3098	110.923	
6	2379	16.3174	34.2312	110.903	
6	2396	16.295	34.1794	110.938	
6	2413	16.2673	34.1322	110.937	
6	2429	16.314	34.0383	110.941	
6	2446	16.2636	33.9475	110.923	
6	2463	16.2833	33.9052	110.977	
6	2479	16.3103	33.8163	110.961	
6	2496	16.3581	33.7174	110.922	
7	-4	8.69905	36.0073	112.334	
7	13	8.7012	35.9833	112.357	
7	29	8.71767	35.9436	112.318	
7	46	8.71601	35.9799	112.426	
7	63	8.74441	35.9803	112.385	
7	79	8.7407	35.9229	112.333	
7	96	8.78741	35.9218	112.283	
7	113	8.7746	35.9612	112.375	
7	129	8.73768	35.9555	112.361	
7	146	8.7698	35.9476	112.36	
7	163	8.76749	35.9449	112.321	
7	179	8.74105	35.9757	112.377	
7	196	8.76934	35.9542	112.3	
7	213	8.78177	35.9473	112.357	
7	229	8.75778	35.9879	112.35	
7	246	8.71312	36.0044	112.42	
7	263	8.76248	35.9915	112.351	
7	279	8.77767	35.9874	112.355	
7	296	8.74922	35.999	112.342	
7	313	8.75374	36.0185	112.358	
7	329	8.78389	36.0008	112.339	
7	346	8.78156	36.0073	112.285	
7	363	8.74779	36.0361	112.338	
7	379	8.78014	36.033	112.276	
7	396	8.77653	36.0824	112.37	
7	413	8.74787	36.0758	112.292	
7	429	8.73929	36.1126	112.354	
7	446	8.79601	36.1115	112.275	
7	463	8.76832	36.1174	112.307	
7	479	8.72313	36.1846	112.368	
7	496	8.73357	36.2039	112.417	
7	513	8.76448	36.1855	112.367	
7	529	8.75466	36.1965	112.328	
7	546	8.75601	36.2212	112.352	
7	563	8.78801	36.252	112.364	
7	579	8.7808	36.2212	112.339	
7	596	8.77194	36.2524	112.374	
7	613	8.76787	36.2582	112.417	
7	629	8.80252	36.2355	112.374	
7	646	8.80793	36.2586	112.379	
7	663	8.82041	36.2677	112.379	
7	679	8.83783	36.2692	112.38	
7	696	8.84679	36.2556	112.393	
7	713	8.84613	36.2415	112.366	
7	729	8.82488	36.3296	112.474	
7	746	8.83997	36.3434	112.457	
7	763	8.84117	36.3314	112.43	
7	779	8.83753	36.3726	112.432	
7	796	8.84651	36.3934	112.452	
7	813	8.85404	36.3632	112.421	
7	829	8.81226	36.3829	112.477	
7	846	8.80187	36.4667	112.554	
7	863	8.82878	36.4394	112.543	
7	879	8.81916	36.4253	112.489	
7	896	8.80719	36.4786	112.533	
7	913	8.81447	36.4651	112.519	
7	929	8.83379	36.4131	112.42	
7	946	8.8166	36.4467	112.444	
7	963	8.7929	36.4912	112.487	
7	979	8.79257	36.5016	112.531	
7	996	8.78287	36.4904	112.492	
7	1013	8.76016	36.5224	112.514	
7	1029	8.76875	36.4935	112.443	
7	1046	8.763	36.4859	112.456	
7	1063	8.75578	36.5062	112.442	
7	1079	8.71786	36.5528	112.546	
7	1096	8.70512	36.5692	112.523	
7	1113	8.71056	36.5564	112.567	
7	1129	8.71837	36.5464	112.534	
7	1146	8.7101	36.5394	112.551	
7	1163	8.71424	36.5574	112.534	
7	1179	8.71202	36.5501	112.575	
7	1196	8.70393	36.5527	112.57	
7	1213	8.68593	36.5583	112.643	
7	1229	8.72505	36.5111	112.571	
7	1246	8.7244	36.4831	112.579	
7	1263	8.73257	36.4983	112.591	
7	1279	8.74732	36.5043	112.639	
7	1296	8.7587	36.4907	112.669	
7	1313	8.7344	36.4882	112.653	
7	1329	8.7292	36.4954	112.748	
7	1346	8.74482	36.5045	112.728	
7	1363	8.73995	36.5046	112.753	
7	1379	8.74291	36.5089	112.736	
7	1396	8.73471	36.5371	112.826	
7	1413	8.75831	36.4996	112.782	
